opportunity_id,lead_id,account_id,sales_rep,stage,created_date,close_date,deal_value,probability,result
330,1155,,Brian Lin,Closed,2025-01-19,2025-03-13,236157,0,Closed Lost
331,1160,,Cathy Wang,Closed,2025-03-30,2025-09-14,1793231,0,Closed Lost
332,1166,,Cathy Wang,Closed,2024-01-24,2024-03-06,173336,0,Closed Lost
333,1171,,Brian Lin,Closed,2025-12-22,2026-01-13,101606,0,Closed Lost
334,1172,,Alex Chen,Closed,2024-11-14,2024-12-08,63472,0,Closed Lost
335,1173,121,Brian Lin,Closed,2024-05-13,2024-05-29,47658,100,Closed Won
336,1175,,Emily Tsai,Closed,2025-09-23,2025-11-23,491586,0,Closed Lost
337,1176,122,Alex Chen,Closed,2025-04-21,2025-05-26,399467,100,Closed Won
338,1178,123,David Huang,Closed,2025-04-26,2025-05-12,54253,100,Closed Won
339,1183,124,Emily Tsai,Closed,2024-11-29,2025-02-14,260176,100,Closed Won
340,1193,,David Huang,Closed,2025-09-22,2025-11-06,78755,0,Closed Lost
341,1196,,Cathy Wang,Closed,2024-05-10,2024-06-09,47872,0,Closed Lost
342,1197,,Alex Chen,Closed,2024-01-01,2024-01-20,112349,0,Closed Lost
343,1200,125,Alex Chen,Closed,2025-11-09,2025-12-03,86861,100,Closed Won
344,1202,126,Emily Tsai,Closed,2024-05-17,2024-06-19,106731,100,Closed Won
345,1209,,Brian Lin,Closed,2025-08-04,2025-09-06,39522,0,Closed Lost
346,1210,127,Cathy Wang,Closed,2025-12-08,2026-03-08,491967,100,Closed Won
347,1211,,Brian Lin,Closed,2025-04-21,2025-08-21,1482201,0,Closed Lost
348,1214,,Emily Tsai,Closed,2024-12-17,2025-01-31,114224,0,Closed Lost
349,1218,,Brian Lin,Closed,2025-08-09,2025-10-28,224192,0,Closed Lost
350,1221,,Alex Chen,Closed,2024-01-15,2024-01-29,75343,0,Closed Lost
351,1228,,David Huang,Closed,2025-02-12,2025-05-06,312324,0,Closed Lost
352,1229,,Brian Lin,Closed,2025-01-23,2025-02-06,62900,0,Closed Lost
353,1231,128,Brian Lin,Closed,2025-01-26,2025-04-13,241131,100,Closed Won
354,1233,129,Alex Chen,Closed,2025-09-17,2025-10-17,111723,100,Closed Won
355,1237,,Emily Tsai,Closed,2024-01-13,2024-02-19,104334,0,Closed Lost
356,1238,,Cathy Wang,Closed,2024-12-25,2025-01-17,81007,0,Closed Lost
357,1240,130,David Huang,Closed,2025-09-05,2025-12-11,962401,100,Closed Won
358,1242,,Alex Chen,Closed,2024-04-23,2024-05-20,44600,0,Closed Lost
359,1243,131,Alex Chen,Closed,2025-10-16,2025-11-24,439465,100,Closed Won
360,1247,132,Alex Chen,Closed,2025-09-16,2025-10-03,101429,100,Closed Won
361,1249,133,Alex Chen,Closed,2025-03-28,2025-04-25,109590,100,Closed Won
362,1255,,Cathy Wang,Closed,2024-05-04,2024-06-06,31633,0,Closed Lost
363,1259,,David Huang,Closed,2025-12-13,2026-02-17,365468,0,Closed Lost
364,1262,,Brian Lin,Closed,2025-05-15,2025-06-24,157672,0,Closed Lost
365,1263,,Cathy Wang,Closed,2025-06-30,2025-09-30,1561062,0,Closed Lost
366,1264,,Cathy Wang,Closed,2024-02-07,2024-03-22,151116,0,Closed Lost
367,1265,,David Huang,Closed,2025-02-19,2025-05-19,256715,0,Closed Lost
368,1266,134,Emily Tsai,Closed,2025-11-25,2025-12-30,76469,100,Closed Won
369,1272,,Emily Tsai,Closed,2025-03-12,2025-04-20,240165,0,Closed Lost
370,1273,135,David Huang,Closed,2024-05-03,2024-05-23,81661,100,Closed Won
371,1281,,Emily Tsai,Closed,2024-05-26,2024-06-14,106181,0,Closed Lost
372,1282,,Brian Lin,Closed,2024-06-27,2024-08-30,135123,0,Closed Lost
373,1283,136,David Huang,Closed,2025-09-18,2025-12-15,374045,100,Closed Won
374,1291,,Brian Lin,Closed,2025-07-04,2025-08-01,75703,0,Closed Lost
375,1292,,David Huang,Closed,2024-03-13,2024-04-15,86989,0,Closed Lost
376,1294,,Emily Tsai,Closed,2024-04-22,2024-05-19,112807,0,Closed Lost
377,1296,137,Brian Lin,Closed,2024-02-25,2024-04-07,53227,100,Closed Won
378,1304,138,Brian Lin,Closed,2024-09-09,2024-10-21,395394,100,Closed Won
379,1306,139,Emily Tsai,Closed,2025-04-26,2025-05-18,93105,100,Closed Won
380,1309,,Brian Lin,Closed,2024-08-11,2024-09-10,61334,0,Closed Lost
381,1310,140,David Huang,Closed,2024-01-17,2024-03-01,68338,100,Closed Won
382,1315,,Emily Tsai,Closed,2025-03-12,2025-06-25,1219017,0,Closed Lost
383,1319,,Alex Chen,Closed,2025-01-10,2025-02-20,257524,0,Closed Lost
384,1323,,Brian Lin,Closed,2024-10-10,2024-11-03,60884,0,Closed Lost
385,1325,,Emily Tsai,Closed,2025-04-07,2025-06-21,561091,0,Closed Lost
386,1328,141,Emily Tsai,Closed,2024-04-24,2024-05-30,114896,100,Closed Won
387,1331,,Alex Chen,Closed,2024-10-25,2025-03-27,550049,0,Closed Lost
388,1333,,Emily Tsai,Closed,2025-05-12,2025-06-11,60886,0,Closed Lost
389,1336,142,Cathy Wang,Closed,2024-02-18,2024-03-14,92094,100,Closed Won
390,1337,,Cathy Wang,Closed,2025-09-25,2025-10-11,106846,0,Closed Lost
391,1339,,Alex Chen,Closed,2024-06-14,2024-10-15,691117,0,Closed Lost
392,1340,143,Alex Chen,Closed,2025-03-27,2025-04-22,48906,100,Closed Won
393,1341,,Cathy Wang,Closed,2025-11-12,2025-12-22,49632,0,Closed Lost
394,1344,144,Cathy Wang,Closed,2024-06-08,2024-07-18,42443,100,Closed Won
395,1346,145,Brian Lin,Closed,2025-08-01,2025-08-31,87387,100,Closed Won
396,1348,146,Cathy Wang,Closed,2024-11-11,2025-01-10,150836,100,Closed Won
397,1349,,David Huang,Closed,2024-12-31,2025-02-19,301992,0,Closed Lost
398,1361,,Alex Chen,Closed,2024-07-23,2024-08-18,68114,0,Closed Lost
399,1368,147,Cathy Wang,Closed,2025-08-18,2026-02-09,1056045,100,Closed Won
400,1371,,Emily Tsai,Closed,2025-12-10,2026-01-22,89560,0,Closed Lost
401,1372,,Emily Tsai,Closed,2025-03-05,2025-03-22,88994,0,Closed Lost
402,1374,,Brian Lin,Closed,2024-04-06,2024-04-28,48877,0,Closed Lost
403,1382,148,Emily Tsai,Closed,2025-03-28,2025-05-08,84274,100,Closed Won
404,1385,,Cathy Wang,Closed,2024-11-10,2025-03-31,1266867,0,Closed Lost
405,1389,149,Brian Lin,Closed,2025-11-14,2025-12-20,431126,100,Closed Won
406,1390,150,David Huang,Closed,2025-08-24,2025-11-11,354773,100,Closed Won
407,1391,,Emily Tsai,Closed,2024-04-02,2024-07-06,1282528,0,Closed Lost
408,1393,151,Cathy Wang,Closed,2025-06-01,2025-08-11,436725,100,Closed Won
409,1394,,Brian Lin,Closed,2025-06-25,2025-08-26,1523078,0,Closed Lost
410,1395,,Brian Lin,Closed,2025-07-04,2025-08-01,92265,0,Closed Lost
411,1405,,Brian Lin,Closed,2025-11-19,2025-12-29,67810,0,Closed Lost
412,1408,,Brian Lin,Closed,2024-05-05,2024-06-27,240901,0,Closed Lost
413,1409,152,Alex Chen,Closed,2025-08-18,2025-10-29,1112398,100,Closed Won
414,1412,,Alex Chen,Closed,2025-05-24,2025-07-08,37870,0,Closed Lost
415,1418,153,Alex Chen,Closed,2025-03-16,2025-04-20,99526,100,Closed Won
416,1419,,Emily Tsai,Closed,2025-01-20,2025-02-19,52506,0,Closed Lost
417,1427,154,Alex Chen,Closed,2024-12-25,2025-02-02,58436,100,Closed Won
418,1429,,Cathy Wang,Closed,2024-04-27,2024-05-14,53215,0,Closed Lost
419,1431,155,Cathy Wang,Closed,2024-09-30,2024-12-29,380658,100,Closed Won
420,1435,,David Huang,Closed,2025-05-23,2025-08-04,272703,0,Closed Lost
421,1436,156,Brian Lin,Closed,2024-10-21,2025-02-08,1528654,100,Closed Won
422,1437,157,Brian Lin,Closed,2024-08-19,2024-09-24,329740,100,Closed Won
423,1442,158,Emily Tsai,Closed,2025-11-18,2026-02-24,596844,100,Closed Won
424,1444,,Alex Chen,Closed,2024-10-01,2024-12-07,359124,0,Closed Lost
425,1449,,Cathy Wang,Closed,2025-02-19,2025-03-18,119923,0,Closed Lost
426,1453,,Emily Tsai,Closed,2025-10-21,2025-11-29,66651,0,Closed Lost
427,1456,159,Emily Tsai,Closed,2025-02-10,2025-05-10,222956,100,Closed Won
428,1457,,Brian Lin,Closed,2024-04-24,2024-09-21,1204569,0,Closed Lost
429,1458,,Cathy Wang,Closed,2025-05-23,2025-08-12,175152,0,Closed Lost
430,1462,160,David Huang,Closed,2025-12-17,2026-01-09,84624,100,Closed Won
431,1463,,Emily Tsai,Closed,2025-11-30,2026-03-28,670014,0,Closed Lost
432,1466,,Alex Chen,Closed,2025-12-08,2026-01-01,83673,0,Closed Lost
433,1467,161,Emily Tsai,Closed,2024-11-12,2024-12-01,57331,100,Closed Won
434,1470,162,Brian Lin,Closed,2025-03-25,2025-04-13,84051,100,Closed Won
435,1472,163,David Huang,Closed,2024-12-06,2025-01-16,194668,100,Closed Won
436,1476,,Emily Tsai,Closed,2024-07-23,2024-10-02,354799,0,Closed Lost
437,1478,,David Huang,Closed,2025-08-31,2025-10-01,38782,0,Closed Lost
438,1481,164,Cathy Wang,Closed,2025-08-07,2025-12-06,873912,100,Closed Won
439,1486,,David Huang,Closed,2025-11-20,2026-01-10,238266,0,Closed Lost
440,1489,,David Huang,Closed,2025-03-04,2025-04-11,107174,0,Closed Lost
441,1497,,Brian Lin,Closed,2024-09-23,2025-02-06,712283,0,Closed Lost
442,1503,165,Cathy Wang,Closed,2025-07-23,2025-09-20,329076,100,Closed Won
443,1504,,Alex Chen,Closed,2024-02-24,2024-03-24,105446,0,Closed Lost
444,1506,166,Alex Chen,Closed,2025-05-21,2025-10-24,1340765,100,Closed Won
445,1512,,Brian Lin,Closed,2024-12-02,2025-03-31,1736287,0,Closed Lost
446,1518,,Emily Tsai,Closed,2024-03-13,2024-04-09,58330,0,Closed Lost
447,1521,,David Huang,Closed,2024-05-03,2024-07-09,159965,0,Closed Lost
448,1522,,Cathy Wang,Closed,2025-12-02,2026-02-18,227244,0,Closed Lost
449,1523,167,Brian Lin,Closed,2025-06-08,2025-11-25,1378153,100,Closed Won
450,1524,,David Huang,Closed,2024-10-01,2024-10-19,44214,0,Closed Lost
451,1526,,Brian Lin,Closed,2024-02-11,2024-04-16,174261,0,Closed Lost
452,1527,,Emily Tsai,Closed,2025-05-22,2025-06-29,114241,0,Closed Lost
453,1530,,Cathy Wang,Closed,2025-08-05,2025-12-10,1501051,0,Closed Lost
454,1534,168,Alex Chen,Closed,2025-02-06,2025-07-10,1909714,100,Closed Won
455,1535,,Emily Tsai,Closed,2024-11-17,2025-01-08,479437,0,Closed Lost
456,1537,169,David Huang,Closed,2024-08-04,2024-12-01,945015,100,Closed Won
457,1539,170,Cathy Wang,Closed,2024-04-29,2024-06-03,30261,100,Closed Won
458,1542,,David Huang,Closed,2024-11-05,2024-12-17,110823,0,Closed Lost
459,1544,171,David Huang,Closed,2025-05-07,2025-05-31,106731,100,Closed Won
460,1545,,Brian Lin,Closed,2024-03-29,2024-04-18,80851,0,Closed Lost
461,1546,,Alex Chen,Closed,2024-01-23,2024-04-20,488203,0,Closed Lost
462,1563,,Brian Lin,Closed,2025-01-02,2025-03-07,353252,0,Closed Lost
463,1566,,David Huang,Closed,2024-12-14,2025-02-18,326403,0,Closed Lost
464,1568,,David Huang,Closed,2025-12-24,2026-02-06,459425,0,Closed Lost
465,1572,,Brian Lin,Closed,2025-06-02,2025-07-17,89367,0,Closed Lost
466,1575,172,Cathy Wang,Closed,2024-12-15,2025-01-22,80552,100,Closed Won
467,1582,173,Alex Chen,Closed,2025-08-11,2025-10-26,1496381,100,Closed Won
468,1583,,Alex Chen,Closed,2025-03-05,2025-04-05,357411,0,Closed Lost
469,1584,,Cathy Wang,Closed,2024-11-17,2025-01-02,124744,0,Closed Lost
470,1586,,Brian Lin,Closed,2025-12-15,2026-01-05,55657,0,Closed Lost
471,1587,174,Cathy Wang,Closed,2024-11-04,2024-11-21,42808,100,Closed Won
472,1588,,Alex Chen,Closed,2025-06-16,2025-07-09,101307,0,Closed Lost
473,1591,,Alex Chen,Closed,2025-03-08,2025-05-28,456677,0,Closed Lost
474,1592,,Emily Tsai,Closed,2024-09-22,2024-11-06,93355,0,Closed Lost
475,1593,,Brian Lin,Closed,2025-04-04,2025-05-13,46203,0,Closed Lost
476,1595,,David Huang,Closed,2024-12-24,2025-02-15,337185,0,Closed Lost
477,1596,175,Brian Lin,Closed,2025-01-21,2025-03-03,64206,100,Closed Won
478,1599,176,Emily Tsai,Closed,2024-08-07,2024-10-11,455960,100,Closed Won
479,1601,177,Brian Lin,Closed,2025-10-13,2025-11-13,195891,100,Closed Won
480,1604,,David Huang,Closed,2025-12-12,2026-01-14,68559,0,Closed Lost
481,1605,,Alex Chen,Closed,2025-07-26,2025-08-30,485192,0,Closed Lost
482,1606,,David Huang,Closed,2024-04-22,2024-06-05,77107,0,Closed Lost
483,1610,,Cathy Wang,Closed,2024-07-06,2024-08-15,54008,0,Closed Lost
484,1614,,Brian Lin,Closed,2025-04-05,2025-08-06,610051,0,Closed Lost
485,1616,,Brian Lin,Closed,2024-08-26,2024-09-21,55837,0,Closed Lost
486,1619,,Cathy Wang,Closed,2025-09-25,2025-12-19,1912532,0,Closed Lost
487,1620,,Alex Chen,Closed,2025-05-02,2025-05-17,111609,0,Closed Lost
488,1623,,Alex Chen,Closed,2025-05-18,2025-06-12,81823,0,Closed Lost
489,1626,,Emily Tsai,Closed,2024-05-27,2024-07-09,83113,0,Closed Lost
490,1627,,Cathy Wang,Closed,2025-11-25,2026-04-05,1266189,0,Closed Lost
491,1630,178,Cathy Wang,Closed,2024-02-23,2024-04-03,352909,100,Closed Won
492,1641,,David Huang,Closed,2025-10-09,2025-11-08,37245,0,Closed Lost
493,1642,179,Brian Lin,Closed,2025-06-30,2025-07-15,72197,100,Closed Won
494,1644,180,Cathy Wang,Closed,2025-09-17,2025-11-22,1800894,100,Closed Won
495,1645,,Emily Tsai,Closed,2025-10-12,2025-11-19,72910,0,Closed Lost
496,1646,,Cathy Wang,Closed,2025-11-09,2025-12-19,90202,0,Closed Lost
497,1648,181,Emily Tsai,Closed,2025-09-15,2025-12-11,367110,100,Closed Won
498,1654,,David Huang,Closed,2024-01-21,2024-07-06,663070,0,Closed Lost
499,1656,182,Alex Chen,Closed,2024-08-27,2024-09-12,94240,100,Closed Won
500,1670,,David Huang,Closed,2024-07-20,2024-08-05,33766,0,Closed Lost
501,1677,,David Huang,Closed,2024-03-08,2024-05-13,366945,0,Closed Lost
502,1685,183,Alex Chen,Closed,2024-07-09,2024-07-25,36865,100,Closed Won
503,1688,,David Huang,Closed,2025-09-09,2025-11-11,1859693,0,Closed Lost
504,1692,184,Brian Lin,Closed,2025-09-06,2025-10-25,188545,100,Closed Won
505,1695,185,Brian Lin,Closed,2025-04-22,2025-05-14,62536,100,Closed Won
506,1699,,Alex Chen,Closed,2024-02-14,2024-03-08,33880,0,Closed Lost
507,1700,,David Huang,Closed,2024-08-12,2024-09-05,64068,0,Closed Lost
508,1701,,Brian Lin,Closed,2024-07-01,2024-08-11,452069,0,Closed Lost
509,1702,,Alex Chen,Closed,2024-01-22,2024-02-06,52197,0,Closed Lost
510,1703,186,Brian Lin,Closed,2024-12-12,2025-01-11,43881,100,Closed Won
511,1705,,Cathy Wang,Closed,2025-12-29,2026-05-10,1344573,0,Closed Lost
512,1710,,Alex Chen,Closed,2025-06-04,2025-06-28,73167,0,Closed Lost
513,1715,187,Emily Tsai,Closed,2024-07-31,2024-09-11,81050,100,Closed Won
514,1716,,Emily Tsai,Closed,2025-02-09,2025-06-20,961985,0,Closed Lost
515,1718,,Brian Lin,Closed,2024-10-29,2024-12-02,33423,0,Closed Lost
516,1722,,Emily Tsai,Closed,2025-01-02,2025-02-27,197340,0,Closed Lost
517,1724,,David Huang,Closed,2024-02-09,2024-03-24,78593,0,Closed Lost
518,1726,,Brian Lin,Closed,2025-12-23,2026-03-12,624540,0,Closed Lost
519,1728,,Alex Chen,Closed,2025-02-19,2025-03-11,67585,0,Closed Lost
520,1738,188,Brian Lin,Closed,2025-01-25,2025-03-05,43259,100,Closed Won
521,1747,,Cathy Wang,Closed,2024-05-13,2024-06-19,99277,0,Closed Lost
522,1748,,Emily Tsai,Closed,2024-06-11,2024-08-08,140495,0,Closed Lost
523,1750,,Emily Tsai,Closed,2025-09-11,2025-09-26,84334,0,Closed Lost
524,1752,,Brian Lin,Closed,2025-10-23,2025-11-13,102351,0,Closed Lost
525,1759,189,Cathy Wang,Closed,2024-03-19,2024-06-07,367679,100,Closed Won
526,1764,190,Alex Chen,Closed,2024-11-30,2025-01-02,105824,100,Closed Won
527,1765,191,David Huang,Closed,2024-03-25,2024-06-05,174809,100,Closed Won
528,1773,,Emily Tsai,Closed,2024-09-01,2024-10-01,85561,0,Closed Lost
529,1784,,Emily Tsai,Closed,2025-09-06,2025-10-09,321848,0,Closed Lost
530,1787,192,Alex Chen,Closed,2025-01-26,2025-03-10,97468,100,Closed Won
531,1789,193,David Huang,Closed,2024-09-06,2024-10-02,108485,100,Closed Won
532,1791,,Alex Chen,Closed,2024-08-31,2025-02-08,1514907,0,Closed Lost
533,1793,,Emily Tsai,Closed,2025-06-17,2025-08-07,220191,0,Closed Lost
534,1794,194,Emily Tsai,Closed,2024-01-25,2024-03-10,73631,100,Closed Won
535,1798,195,Cathy Wang,Closed,2024-02-23,2024-07-20,1807609,100,Closed Won
536,1801,,Alex Chen,Closed,2024-06-17,2024-07-12,105692,0,Closed Lost
537,1802,,David Huang,Closed,2024-11-06,2025-02-03,1691963,0,Closed Lost
538,1807,196,Emily Tsai,Closed,2025-07-20,2025-09-03,56616,100,Closed Won
539,1812,,Alex Chen,Closed,2025-01-28,2025-03-29,564021,0,Closed Lost
540,1815,,Brian Lin,Closed,2025-06-05,2025-07-21,470065,0,Closed Lost
541,1819,,David Huang,Closed,2025-11-28,2026-01-07,462332,0,Closed Lost
542,1820,,Emily Tsai,Closed,2024-01-13,2024-03-29,479557,0,Closed Lost
543,1821,,Alex Chen,Closed,2025-02-11,2025-03-16,113318,0,Closed Lost
544,1829,,Brian Lin,Closed,2024-06-29,2024-07-29,47472,0,Closed Lost
545,1832,,Emily Tsai,Closed,2024-09-22,2024-10-06,34398,0,Closed Lost
546,1833,,Brian Lin,Closed,2025-10-13,2025-11-20,77745,0,Closed Lost
547,1834,197,Brian Lin,Closed,2024-10-10,2024-12-23,483930,100,Closed Won
548,1837,,Alex Chen,Closed,2025-01-19,2025-04-22,1678204,0,Closed Lost
549,1839,,Brian Lin,Closed,2024-11-18,2025-01-26,240076,0,Closed Lost
550,1853,198,Cathy Wang,Closed,2025-01-27,2025-04-24,168894,100,Closed Won
551,1856,,David Huang,Closed,2025-10-21,2025-12-18,458040,0,Closed Lost
552,1859,199,Cathy Wang,Closed,2024-04-01,2024-07-10,1519923,100,Closed Won
553,1861,200,Cathy Wang,Closed,2024-11-14,2024-12-03,112322,100,Closed Won
554,1862,201,Brian Lin,Closed,2025-03-09,2025-06-03,340073,100,Closed Won
555,1867,202,Brian Lin,Closed,2024-11-12,2024-12-01,53268,100,Closed Won
556,1872,203,Brian Lin,Closed,2024-01-23,2024-02-13,106178,100,Closed Won
557,1877,,David Huang,Closed,2025-03-28,2025-06-28,1493425,0,Closed Lost
558,1878,204,Brian Lin,Closed,2024-08-11,2024-09-17,362457,100,Closed Won
559,1883,,Alex Chen,Closed,2024-06-01,2024-07-05,113447,0,Closed Lost
560,1886,,Emily Tsai,Closed,2025-04-19,2025-05-05,73538,0,Closed Lost
561,1890,,Brian Lin,Closed,2025-01-28,2025-03-16,184898,0,Closed Lost
562,1892,205,David Huang,Closed,2025-02-19,2025-04-05,57567,100,Closed Won
563,1898,206,Brian Lin,Closed,2025-07-11,2025-08-25,73216,100,Closed Won
564,1899,207,Alex Chen,Closed,2024-02-17,2024-07-25,881794,100,Closed Won
565,1903,,Cathy Wang,Closed,2024-05-25,2024-11-17,1900887,0,Closed Lost
566,1907,,Emily Tsai,Closed,2025-07-02,2025-09-29,148737,0,Closed Lost
567,1908,,Brian Lin,Closed,2025-01-16,2025-04-16,455969,0,Closed Lost
568,1912,,Alex Chen,Closed,2024-12-03,2025-02-17,1786249,0,Closed Lost
569,1913,208,Brian Lin,Closed,2024-05-29,2024-06-21,48951,100,Closed Won
570,1916,209,Cathy Wang,Closed,2024-04-07,2024-05-20,363609,100,Closed Won
571,1918,,Emily Tsai,Closed,2024-11-21,2024-12-07,58387,0,Closed Lost
572,1919,,Emily Tsai,Closed,2025-05-03,2025-06-12,32106,0,Closed Lost
573,1921,210,Brian Lin,Closed,2024-02-24,2024-06-01,906546,100,Closed Won
574,1923,,Cathy Wang,Closed,2024-12-28,2025-02-09,54606,0,Closed Lost
575,1949,,Alex Chen,Closed,2024-05-01,2024-05-22,48116,0,Closed Lost
576,1954,,Brian Lin,Closed,2025-03-20,2025-05-01,118334,0,Closed Lost
577,1955,,David Huang,Closed,2024-09-10,2024-10-15,73667,0,Closed Lost
578,1957,,Alex Chen,Closed,2025-11-13,2025-12-12,45658,0,Closed Lost
579,1958,,Brian Lin,Closed,2025-12-18,2026-01-10,91976,0,Closed Lost
580,1959,,David Huang,Closed,2024-08-22,2024-09-23,100096,0,Closed Lost
581,1963,,Alex Chen,Closed,2025-10-21,2025-11-27,81383,0,Closed Lost
582,1966,,David Huang,Closed,2024-08-05,2024-10-21,1611278,0,Closed Lost
583,1971,,Brian Lin,Closed,2024-04-18,2024-06-25,302769,0,Closed Lost
584,1972,211,Emily Tsai,Closed,2025-08-23,2025-11-17,185520,100,Closed Won
585,1974,212,Alex Chen,Closed,2024-11-04,2024-12-09,57793,100,Closed Won
586,1980,,David Huang,Closed,2025-02-11,2025-05-24,1301827,0,Closed Lost
587,1986,213,Alex Chen,Closed,2024-02-16,2024-03-22,110396,100,Closed Won
588,1994,214,Brian Lin,Closed,2025-12-05,2026-01-01,65150,100,Closed Won
589,1995,,Emily Tsai,Closed,2025-03-28,2025-04-20,112823,0,Closed Lost
590,1997,215,Brian Lin,Closed,2024-05-31,2024-06-18,31124,100,Closed Won
591,2001,,Brian Lin,Closed,2025-03-12,2025-07-20,1820857,0,Closed Lost
592,2007,,Cathy Wang,Closed,2024-06-16,2024-07-16,89108,0,Closed Lost
593,2009,,Alex Chen,Closed,2024-02-15,2024-03-22,68011,0,Closed Lost
594,2011,216,Emily Tsai,Closed,2025-01-29,2025-03-04,72349,100,Closed Won
595,2012,,Alex Chen,Closed,2025-12-04,2026-01-08,108724,0,Closed Lost
596,2013,217,Brian Lin,Closed,2024-08-17,2024-09-24,105200,100,Closed Won
597,2014,,Emily Tsai,Closed,2024-05-01,2024-09-12,1650613,0,Closed Lost
598,2015,,Cathy Wang,Closed,2024-07-01,2024-09-03,437753,0,Closed Lost
599,2016,,David Huang,Closed,2024-06-02,2024-07-05,66694,0,Closed Lost
600,2017,,Emily Tsai,Closed,2024-12-22,2025-02-24,806313,0,Closed Lost
601,2020,,Cathy Wang,Closed,2025-04-02,2025-06-19,138320,0,Closed Lost
602,2021,,Brian Lin,Closed,2025-08-14,2025-09-16,36353,0,Closed Lost
603,2023,,Emily Tsai,Closed,2024-11-22,2024-12-28,416578,0,Closed Lost
604,2025,,David Huang,Closed,2025-01-27,2025-02-11,54553,0,Closed Lost
605,2026,218,Emily Tsai,Closed,2025-06-29,2025-08-11,95374,100,Closed Won
606,2029,,Cathy Wang,Closed,2025-01-06,2025-06-29,1554791,0,Closed Lost
607,2031,219,Emily Tsai,Closed,2025-07-18,2025-08-15,32620,100,Closed Won
608,2034,220,David Huang,Closed,2024-02-25,2024-04-09,228414,100,Closed Won
609,2036,,Cathy Wang,Closed,2024-03-21,2024-06-10,363760,0,Closed Lost
610,2045,,Brian Lin,Closed,2025-07-26,2025-09-03,415887,0,Closed Lost
611,2046,,Alex Chen,Closed,2025-05-03,2025-06-08,60680,0,Closed Lost
612,2048,,Alex Chen,Closed,2024-10-03,2024-10-26,88834,0,Closed Lost
613,2050,221,Brian Lin,Closed,2024-08-04,2024-09-01,48801,100,Closed Won
614,2054,222,Emily Tsai,Closed,2025-02-11,2025-03-21,488443,100,Closed Won
615,2057,,Alex Chen,Closed,2025-05-03,2025-06-02,114538,0,Closed Lost
616,2060,223,David Huang,Closed,2025-05-28,2025-07-16,161407,100,Closed Won
617,2061,224,Brian Lin,Closed,2025-04-03,2025-05-04,53243,100,Closed Won
618,2062,,Cathy Wang,Closed,2024-02-10,2024-03-02,41575,0,Closed Lost
619,2063,225,Emily Tsai,Closed,2025-09-17,2025-11-05,461507,100,Closed Won
620,2064,226,Cathy Wang,Closed,2024-04-09,2024-06-26,303775,100,Closed Won
621,2065,227,Alex Chen,Closed,2025-07-14,2025-08-23,39592,100,Closed Won
622,2067,228,Alex Chen,Closed,2025-08-13,2025-09-20,99999,100,Closed Won
623,2073,229,David Huang,Closed,2025-09-27,2025-11-27,173629,100,Closed Won
624,2079,,David Huang,Closed,2025-03-19,2025-05-03,118911,0,Closed Lost
625,2084,,Cathy Wang,Closed,2024-08-06,2024-11-03,531005,0,Closed Lost
626,2089,,David Huang,Closed,2024-06-17,2024-07-07,69784,0,Closed Lost
627,2093,230,David Huang,Closed,2024-01-15,2024-03-16,1437124,100,Closed Won
628,2095,231,Brian Lin,Closed,2025-04-06,2025-05-17,149894,100,Closed Won
629,2099,,Alex Chen,Closed,2024-01-17,2024-02-11,118470,0,Closed Lost
630,2101,,Alex Chen,Closed,2024-12-26,2025-01-27,69766,0,Closed Lost
631,2103,232,Cathy Wang,Closed,2025-07-20,2025-08-13,39872,100,Closed Won
632,2104,,Brian Lin,Closed,2025-11-06,2026-01-02,491042,0,Closed Lost
